Title,roomicons,Title1,singleroomtext,Title2,furareea,furareea6,furareea7
"25,000,000",3,4 BEDROOM FLAT / APARTMENT FOR RENT,Adekunle lsdpc Adekunle Yaba Lagos,4bedroom Flat Forsale Adekunle Lsdpc,4 beds,2 baths,3 Toilets
"1,750,000",7,2 BEDROOM FLAT / APARTMENT FOR RENT,"Orchid Hotel road, Lafiaji Ikota Lekki Lagos", 2 Bedroom luxury Apartment,2 beds,2 baths,3 Toilets
"2,300,000",20,3 BEDROOM FLAT / APARTMENT FOR RENT, Millenuim Ups Gbagada Lagos,A Newly built and tastefully finished 3 bedroom flat ,3 beds,3 baths,3 Toilets
"500,000",7,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT,Ilorin street Masha Surulere Lagos,Clean Miniflat Off Adelabu Masha,1 beds,1 baths,1 Toilets
"15,000,000",23,5 BEDROOM TERRACED DUPLEX HOUSE FOR RENT,Off Bourdilon Old Ikoyi Ikoyi Lagos,Newly Built 5bed Room Duplex Plus 3 Study Room And BQ,5 beds,5 baths,6 Toilets
"1,000,000",5,OFFICE SPACE COMMERCIAL PROPERTY FOR RENT,"Off Murtala Mohammed Way, Yaba. Yaba Lagos",34 Square Meters Commercial/Office Open Plan With 2 Toilets & Kitchen, beds, baths, Toilets
"1,200,000",,3 BEDROOM FLAT / APARTMENT FOR RENT,Jaiyeola ajatta street Ajao Estate Isolo Lagos,Beautiful And Spacious 3 Bed Room In A Serene Area,3 beds,2 baths,2 Toilets
"10,000,000",7,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT, Banana Island Ikoyi Lagos,A Sweet And Spaciously 4 Bedroom Terraced Duplex In A Serene Residential Area,4 beds,4 baths,5 Toilets
"450,000",4,2 BEDROOM FLAT / APARTMENT FOR RENT,Okunola (Lion of Judah) Egbeda Alimosho Lagos,Newly Built 2 Bedroom Apartment For Rent At Okunola. Egbeda ,2 beds, baths, Toilets
"1,300,000",10,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT,"Ikeja GRA Estate, Off Mobolaji Bank Anthony Way, Ikeja, Lagos. Ikeja Gra Ikeja Lagos",Serviced 1 Bedroom ( Miniflat) With Swimming Pool (Upstairs),1 beds,1 baths,2 Toilets
"600,000",9,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT,"Hughes Avenue, Alagomeji, Yaba. Alagomeji Yaba Lagos",Very Spacious Miniflat With Balcony & Car Park ( Upstairs),1 beds,1 baths,1 Toilets
"500,000",3,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT,Shomolu area Shomolu Shomolu Lagos,A Standard Newly Built Miniflat Available,1 beds,1 baths,1 Toilets
"1,600,000",20,3 BEDROOM FLAT / APARTMENT FOR RENT,"Commercial Avenue, Sabo, Yaba. Sabo Yaba Lagos",Luxurious 3 Bedroom All Rooms Ensuite Flat ( Upstairs),3 beds,3 baths,4 Toilets
"900,000",13,2 BEDROOM FLAT / APARTMENT FOR RENT,Mobil Road Ajah Lagos,Neatly Built 2 Bedroom Apartment For Rent At Mobil Rd. Ajah ,2 beds, baths, Toilets
"900,000",15,SELF CONTAIN FLAT / APARTMENT FOR RENT,Bakare Estate Agungi Lekki Lagos,Very Spacious Newly Renovated Selfcontained with Excellent Finishing in a Serene Neighbourhood , beds, baths, Toilets
"2,000,000",11,3 BEDROOM FLAT / APARTMENT FOR RENT,Serene area off Lekki Epe Expressway Ologolo Lekki Lagos,Lovely 3 Bedroom Apartment At Ologolo,3 beds,3 baths,4 Toilets
"4,000,000",17,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT,Grace Court Yaba Lagos,Newly built 4 bedroom detached duplex with a room bq ,4 beds,5 baths,4 Toilets
"2,000,000",13,3 BEDROOM FLAT / APARTMENT FOR RENT, Ikate Lekki Lagos,A Newly built fully serviced 2 bedroom flat ,3 beds,3 baths,3 Toilets
"900,000",20,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT,oke close Chivita avenue Ajao Estate Isolo Lagos,Decent And Lovely 3 Bedroom Flat All Rooms Ensuite Prepaid Meter 900k,3 beds,3 baths,4 Toilets
"500,000",7,2 BEDROOM FLAT / APARTMENT FOR RENT,"Toyin street, Oworonshoki Oworonshoki Gbagada Lagos"," 2 bedroom flat @ Toyin street, Oworonshoki",2 beds,2 baths,2 Toilets
"2,000,000",11,3 BEDROOM FLAT / APARTMENT FOR RENT,Gated Area Off Spar road Ikate Lekki Lagos,3 Bedroom Apartment Upper Floor,3 beds,2 baths,3 Toilets
"700,000",12,2 BEDROOM FLAT / APARTMENT FOR RENT,Green Field estate Amuwo Odofin Lagos,Brand New 2bed Room Flat,2 beds,3 baths,3 Toilets
"15,000,000",17,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT, Lekki Phase 1 Lekki Lagos,A Luxurious 5 Bedroom Fully Detached Duplex,5 beds,5 baths,5 Toilets
"1,300,000",2,1 BEDROOM MINI FLAT DETACHED BUNGALOW HOUSE FOR RENT,"Igbokushu, Jakande beside NICON TOWN Jakande Lekki Lagos",400sqm Land With Office Space,1 beds,1 baths,1 Toilets
"1,000,000",14,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT,Bakare Estate Agungi Lekki Lagos,Very Spacious Newly Renovated Mini Flat with Excellent Finishing in a Serene Neighbourhood ,1 beds,1 baths,2 Toilets
"700,000",5,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT,Igbara Jakande Lekki Lagos,Brand New Mini Flat With Excellent Finishing,1 beds,1 baths,1 Toilets
"1,500,000",8,3 BEDROOM SHARED APARTMENT FLAT / APARTMENT FOR RENT,"Abiodun oshowolu crescent, off Allen Ikeja Allen Avenue Ikeja Lagos",A 3bedroom Apartment In The Serene Neighborhood,3 beds,4 baths,4 Toilets
"2,000,000",9,3 BEDROOM FLAT / APARTMENT FOR RENT, Ikate Lekki Lagos,A Newly built fully serviced 3 bedroom flat + bq ,3 beds,3 baths,3 Toilets
"2,800,000",6,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT, Lekki Lagos,"FOR RENT | Fully Serviced 4 bedroom terraced duplex | Chevron, Lekki ",4 beds, baths, Toilets
"4,200,000",10,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT, Chevron Lekki Lagos,A Brand New 4 Bedroom Fully Detached Duplex,4 beds,4 baths,4 Toilets
"3,000,000",8,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT," Oral Estate Phase 2, by Orchid Road Oral Estate Lekki Lagos",A Newly Built Serviced 4 bedroom Terrace ,4 beds,4 baths,4 Toilets
"3,500,000",10,OFFICE SPACE COMMERCIAL PROPERTY FOR RENT,"Along Herbert Macaulay Way, Alagomeji, Yaba. Alagomeji Yaba Lagos",800 Square Meters Entire Floor Commercial Space, beds, baths, Toilets
"4,700,000",38,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT,Palace Road Oniru Victoria Island Lagos,Luxury 4 Bedroom Duplex with BQ in a Serene Neighbourhood ,4 beds,5 baths,5 Toilets
"1,000,000",7,2 BEDROOM PENTHOUSE FLAT / APARTMENT FOR RENT,Onipan area/shomolu Onipanu Shomolu Lagos,An Executive Standard Newly Built 2bedroom Apartment,2 beds,2 baths,3 Toilets
"5,000,000",20,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT,Park view Parkview Estate Ikoyi Lagos,Newly built 4 bed room Terrace with 2 sitting rooms For Rent and For Sale ,4 beds,4 baths,5 Toilets
"3,000,000",20,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT,"Off Herbert Macaulay Way, Yaba, Lagos. Sabo Yaba Lagos",Newly Built 4 Bedroom Terrace House for Office or Residential ,4 beds,4 baths,5 Toilets
"3,500,000",11,2 BEDROOM FLAT / APARTMENT FOR RENT,Osborne phase 2 Osborne Foreshore Estate Ikoyi Lagos,Furnished 2 Bedroom Apartment At Ikoyi,2 beds,2 baths,3 Toilets
"3,000,000",8,4 BEDROOM SEMI DETACHED BUNGALOW HOUSE FOR RENT, Ologolo Lekki Lagos,A Brand New And Serviced 4 Bedroom Semi-Detached Duplex,4 beds,4 baths,4 Toilets
"900,000",7,3 BEDROOM FLAT / APARTMENT FOR RENT,"Close to Ozone Cinemas, Sabo, Yaba. Sabo Yaba Lagos",3 Bedroom Office Space ,3 beds,2 baths,2 Toilets
"800,000",6,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT,Okada park Ajao Estate Isolo Lagos,Newly Renovated 3 Bedroom Flat @ Ajao Estate 800k 2 Tenants In The Compoun,3 beds,2 baths,3 Toilets
"3,500,000",18,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT,"Westend Estate,Ikota Ikota Lekki Lagos",Furnished 4 Bedroom Duplex With BQ Available For Lease In Ikota.,4 beds,4 baths,5 Toilets
"2,500,000",14,3 BEDROOM FLAT / APARTMENT FOR RENT,"Off Hebert Macaulay Way, Yaba, Lagos. Yaba Lagos",Luxurious 3 Bedroom Ensuite flat ,3 beds,3 baths,4 Toilets
"700,000",7,2 BEDROOM FLAT / APARTMENT FOR RENT,Canal estate Ago Palace Okota Lagos,Newly Renovated Spacious 2bedroom Upstairs,2 beds,2 baths,3 Toilets
"3,000,000",12,3 BEDROOM FLAT / APARTMENT FOR RENT, Ikate Lekki Lagos,Newly Built 3 Bedroom Apartments + BQ,3 beds,3 baths,4 Toilets
"400,000",10,HOUSE FOR RENT,Igbara Jakande Lekki Lagos,Very Neat Self-Contained With Excellent Finishing, beds, baths, Toilets
"550,000",7,SELF CONTAIN FLAT / APARTMENT FOR RENT,Bakare Estate Agungi Lekki Lagos,Newly Built Selfcontained with Excellent Finishing in a Serene Neighbourhood , beds, baths, Toilets
"240,000,000",7,5 BEDROOM TERRACED DUPLEX HOUSE FOR RENT, Macpherson Ikoyi Lagos,Luxury 5Bedroom Terrance + Bq + Lift,5 beds,5 baths,6 Toilets
"750,000",9,2 BEDROOM FLAT / APARTMENT FOR RENT,Pack view estate Isolo Lagos,Brand New 2bed Room Flat,2 beds,3 baths,3 Toilets
"700,000",8,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT,Peace estate Aguda Surulere Lagos,Tastefully Finished Miniflat Upstairs,1 beds,2 baths,2 Toilets
"900,000",13,3 BEDROOM FLAT / APARTMENT FOR RENT,"Majek, Off Fara Park Ajah Lagos",Newly Built Luxury 3 Bedroom Flat with Excellent Finishing in a Serene Neighbourhood ,3 beds,3 baths,4 Toilets
"2,000,000",19,3 BEDROOM FLAT / APARTMENT FOR RENT,"Off Commercial Avenue, Close to Ozone Cinemas, Yaba, Lagos. Sabo Yaba Lagos",Luxurious FULLY SERVICED 3 Bedroom All Rooms Ensuite Flat,3 beds,3 baths,4 Toilets
"750,000",14,2 BEDROOM FLAT / APARTMENT FOR RENT,Haruna Ogba Lagos,Decent 2 Bedroom Apartment For Rent At Haruna. Ogba ,2 beds,2 baths,3 Toilets
"2,500,000",10,2 BEDROOM FLAT / APARTMENT FOR RENT, Osapa London Lekki Lagos,A Contemporary Condominium Serviced 2 Bedroom Flat,2 beds,2 baths,2 Toilets
"800,000",10,2 BEDROOM FLAT / APARTMENT FOR RENT,Onike-Iwaya Iwaya Yaba Lagos,Spacious 2 Bedroom Flat With Car Park & Prepaid Meter ( Upstairs),2 beds,2 baths,3 Toilets
"1,300,000",17,3 BEDROOM FLAT / APARTMENT FOR RENT,Lilly estate Amuwo Odofin Amuwo Odofin Lagos,3bed Room Flat,3 beds,4 baths,4 Toilets
"6,000,000",9,5 BEDROOM TERRACED DUPLEX HOUSE FOR RENT,off Dele adedeji lekki phase 1 Lekki Phase 1 Lekki Lagos,5bedroom Terrace With A Room Bq,5 beds,5 baths,6 Toilets
"3,500,000",6,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT, Ikota Lekki Lagos,4 bedroom semi detached duplex Price: 3.5m Location: Ikota villa estate ,4 beds, baths, Toilets
"1,700,000",8,3 BEDROOM MINI FLAT FLAT / APARTMENT FOR RENT, Millenuim Ups Gbagada Lagos,"Renovated 3 Bedroom Ground Flat With 3 Toilets, 2 Bathrooms, Dinning Area In Millennium Estate, Gbagada For Rent",3 beds,2 baths,3 Toilets
"750,000",23,2 BEDROOM FLAT / APARTMENT FOR RENT,"University View Estate, Opposite Lagos Business School (LBS) Ajah Lagos",Newly Built 2 Bedroom Flat with Excellent Finishing ,2 beds,2 baths,3 Toilets
"2,000,000",12,3 BEDROOM FLAT / APARTMENT FOR RENT,"Alagomeji, Yaba. Alagomeji Yaba Lagos",Newly Built & Luxurious 3 Bedroom All Rooms En-Suite ( Upstairs),3 beds,3 baths,4 Toilets
"1,600,000",23,3 BEDROOM FLAT / APARTMENT FOR RENT,"Folaagoro, Yaba. Fola Agoro Yaba Lagos",Lovely 2 Bedroom All Rooms Ensuite Flat With Car Park (Upstairs),3 beds,3 baths,4 Toilets
"850,000",6,1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT,Off Freedom way Lekki Phase 1 Lekki Lagos,Spacious Room Self Contain In A Secured Area,1 beds,1 baths,1 Toilets
"1,200,000",11,3 BEDROOM FLAT / APARTMENT FOR RENT,Off Randle avenue Randle Avenue Surulere Lagos,Renovated 3bedroom Downstairs Off Randle Ave,3 beds,2 baths,2 Toilets
"500,000",7,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT,Canal estste Ago Palace Okota Lagos,Newly Renovated Spacious Miniflat Upstairs,1 beds,1 baths,2 Toilets
"1,800,000",16,2 BEDROOM FLAT / APARTMENT FOR RENT,Off General hospital Gbagada Gbagada Lagos,Newly Built And Nicely Finished 4 Units Of 2 Bedroom Apartment For Rent Off General Hospital. Gbagada ,2 beds,2 baths,3 Toilets
